,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
504,53.0,137.69710499181554,10,0.31889084569219095,234.58913523298534,1.0,0.3749042870315271,300.8050899838677,1.0,0.2958901172978079,285.89293196599624,10,0.28291970624405754,269.5201454091808,1.5,0.09655287263326791,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,Policy 0,dikesnet
505,44.0,90.0992773942145,1.0,0.2882326571807123,333.81586896821466,1.0,0.1591587930806495,321.4309047835728,10,0.6151009373486577,239.11951775024244,10,0.6411700535033819,157.940124161912,1.0,0.5696747012983338,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,Policy 0,dikesnet
506,35.0,270.88477909462785,1.5,0.8571550967692434,231.64307217301825,1.0,0.462041653978467,254.1206288714087,1.5,0.20919526509130618,111.94761893502226,1.5,0.9132249837459883,277.79653155680256,1.5,0.6383668246507945,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546,Policy 0,dikesnet
507,80.0,216.86791480278384,10,0.02452086638934923,272.9502395552664,10,0.8485170350679148,101.64953463078444,1.5,0.3845984033531266,97.93128643788432,1.5,0.5925862356224693,81.72478297721902,1.0,0.8259027601515686,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,Policy 0,dikesnet
508,121.0,142.1587840050422,10,0.7306433913101313,57.43572979746758,1.5,0.6373812665958294,305.3683676229107,10,0.6252498528909387,152.52336317543254,1.5,0.5618891594684723,58.78539405911111,1.5,0.7823770060024786,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,Policy 0,dikesnet
509,104.0,139.7050632454681,1.0,0.3498154246242356,163.054584173702,1.5,0.4160179395359728,45.94023833264637,1.0,0.8091671462741263,304.7028329637124,1.5,0.9225359645341576,164.53456525273285,10,0.8980418814454391,2.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549,Policy 0,dikesnet
510,52.0,219.39053725271373,1.5,0.10024081079954242,297.17652527397667,10,0.17922964063027735,244.01099672715787,10,0.7805033060464382,220.39601273962475,1.0,0.0714023044653119,211.02894398756013,1.0,0.4757659837558554,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,Policy 0,dikesnet
511,77.0,60.85477639341721,1.5,0.7481448048539174,335.3350521794926,10,0.46189408802981663,130.32828434249572,1.5,0.6247447232095318,101.1223598532975,10,0.779277559268299,305.18950409941766,1.0,0.4369247182712261,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,Policy 0,dikesnet
512,1.0,86.3163565770663,1.0,0.6951527449074063,255.3335775414175,10,0.8722665259331271,244.4037653847998,1.5,0.3184406371261634,234.21300236283682,10,0.7410496907162989,108.46795551221379,1.0,0.389462437826396,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,Policy 0,dikesnet
513,94.0,165.71823978331875,10,0.4184358636693661,327.5348119404508,1.5,0.79963850906587,82.90516828584259,10,0.15574026961176032,318.4995261041748,1.5,0.9519261228598566,348.5968554362548,1.5,0.469460753443779,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,Policy 0,dikesnet
514,105.0,220.57230650831207,10,0.33843223594065835,253.7970144105413,1.0,0.739357507587908,305.6769078680436,1.5,0.24480318932455242,229.25904456991205,1.0,0.41857960749472806,268.8941391117087,10,0.5335392033016839,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554,Policy 0,dikesnet
515,70.0,293.11492160178625,1.0,0.8088438581984959,177.77906646070753,1.5,0.1024611548291602,215.42337601447713,1.5,0.01681883908920153,86.66446437773523,10,0.7818373224515718,161.53269097252772,1.0,0.16446921983988025,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555,Policy 0,dikesnet
516,47.0,346.20604697264196,10,0.37292997841394054,248.09043201290834,1.0,0.27208231498594465,197.42891095129744,10,0.7824918096563754,145.46645743877085,1.0,0.5953374918458907,294.0071514665402,1.5,0.4580222944231404,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,Policy 0,dikesnet
517,29.0,48.20648704597955,1.0,0.8170761112119681,38.272904783324236,1.5,0.058086891130033215,40.47122286034323,10,0.5306134236044288,252.99081730549239,1.0,0.6804387389394312,227.91059108148522,10,0.15050948018821556,3.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557,Policy 0,dikesnet
518,85.0,91.59020181027535,1.0,0.6214782786631879,222.3539754567987,1.5,0.4909437243887486,83.2515552955494,1.5,0.8960574009466703,122.70638636813784,1.0,0.5318712307529553,89.19447378519865,10,0.1467726945377828,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,Policy 0,dikesnet
519,21.0,54.597694339986454,1.5,0.9367610628482194,65.07856918400347,10,0.18606024538354649,232.43519739447254,10,0.509098346359299,149.30663021418138,1.5,0.6710695136368786,148.16162366040783,10,0.15599635993755973,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559,Policy 0,dikesnet
520,19.0,290.63573932050235,10,0.037867643689907575,349.094554471494,10,0.40970119409442707,99.02955337105473,1.5,0.009706634238505771,47.45154752016599,10,0.13144288755615122,125.92626854783255,10,0.07514498207879018,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,Policy 0,dikesnet
521,47.0,114.34739317604696,1.5,0.9673665276278625,264.0464659628691,1.0,0.3234342045401451,339.21446774277064,10,0.730137911766697,247.39119633195472,10,0.7740502598726211,101.67485842077556,10,0.5629717258766174,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,Policy 0,dikesnet
522,91.0,196.476529643748,10,0.830106143130227,285.3090068823406,1.5,0.5131723897100974,127.57002902404403,10,0.4385380450727177,305.43893826991257,1.0,0.711644945396133,202.10618894187115,10,0.21101316990437285,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562,Policy 0,dikesnet
523,71.0,184.7082873120666,1.0,0.29609345037316437,219.85018021594277,1.0,0.3216417326969998,236.7539911823735,1.0,0.0018223522146260782,121.92305817477511,1.5,0.23442947059288166,59.85046481924417,10,0.5791871289962419,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,Policy 0,dikesnet
524,65.0,56.799285807504376,1.0,0.4259523384383307,57.65239462014925,1.5,0.7409371810050873,338.89827398964644,1.5,0.9892459977518281,347.4360661941939,10,0.5754931382781506,134.4956889774786,10,0.6466836705204635,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,Policy 0,dikesnet
525,59.0,347.1178141345173,10,0.5563566417440566,66.8405861545543,10,0.6840901108216906,170.71020891867963,1.0,0.2758879773550358,55.39927569886298,1.0,0.6627210469104639,317.71065348309367,1.5,0.04281686004994062,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,Policy 0,dikesnet
526,11.0,249.09049482284402,10,0.14085757166454985,221.78639831646996,1.0,0.5124233738639646,209.55741016483933,10,0.6127980002247194,299.14027093838934,1.5,0.5375338344088196,306.48078557049945,10,0.6339082779000291,4.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566,Policy 0,dikesnet
527,55.0,316.5255259628523,1.5,0.5216234540473377,133.2883332128165,10,0.7707034081891602,248.71481559524437,10,0.8867046416933876,230.92388875739704,10,0.14523699793885494,74.64763537918776,1.5,0.2379653888419871,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,Policy 0,dikesnet
528,109.0,30.47729729670532,1.5,0.7180086047819418,72.80447403700805,1.0,0.9395986487709238,309.59004785980784,10,0.722113324874463,45.43639003816672,10,0.11916785736629353,310.9345548669858,1.0,0.7584258349197791,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,Policy 0,dikesnet
529,20.0,157.30794754099284,1.0,0.17608237106193886,218.21282362005388,10,0.49315731632636345,326.0403052928615,1.0,0.38541188479286137,251.2423366884729,1.5,0.20219463388212167,47.070874041994024,1.0,0.29587354535822347,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569,Policy 0,dikesnet
530,30.0,46.43675270214861,1.5,0.04116186244194591,219.7151608978947,1.5,0.5403022806603633,284.4423855439483,1.0,0.23132991340625364,173.11002877108223,1.5,0.8802617783589862,272.0529750942477,1.0,0.7225241003624775,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,Policy 0,dikesnet
531,102.0,313.69070425707866,10,0.4676747720865906,83.98148907795171,1.5,0.17490576632919283,165.9448011749527,1.0,0.6834828525981189,75.42939905024089,10,0.21673165798442914,169.82441534186947,1.0,0.2361102586165218,4.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571,Policy 0,dikesnet
532,26.0,73.13553201302267,1.0,0.8767254348211658,99.665996633018,1.5,0.6529930195317167,143.573154769999,1.0,0.1902542177114503,146.92512283153786,1.0,0.17979833051410007,123.0880774508541,10,0.46599958959807214,1.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572,Policy 0,dikesnet
533,49.0,184.03634709006502,1.0,0.4135883546813478,300.48547168940894,10,0.871576891739192,76.00807550324478,1.5,0.9017635618785469,145.67484399056855,10,0.16475364177706084,86.15904306859467,1.5,0.022394568347513365,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,Policy 0,dikesnet
534,19.0,68.37274038135811,10,0.8382374623890738,37.682944999986574,1.0,0.8850785100617184,275.8878700346879,1.5,0.6513768396351045,306.9879932705218,1.0,0.23959840608285451,38.26942711217228,1.0,0.9276320735901682,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574,Policy 0,dikesnet
535,101.0,106.98091231907824,1.0,0.4762230359631631,347.8965004325072,1.0,0.7591115219561182,348.26748160850684,1.0,0.47922735051185683,295.70276545216865,10,0.20795472370322932,308.1199893715716,10,0.8305359226335739,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,Policy 0,dikesnet
536,93.0,128.27871736159864,1.0,0.14270032234785546,280.99176181950094,10,0.8044363329007278,173.51220258264604,1.5,0.37412218144384307,210.17674864137038,10,0.2566126517349139,258.4793025713741,10,0.9570539915377018,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,Policy 0,dikesnet
537,128.0,130.57598562936465,1.5,0.14456243361057453,44.544720622495205,1.5,0.286867313399256,161.41410506262997,10,0.5415227992694652,300.1121964891801,10,0.025500254974719368,69.4679755085506,10,0.29712053637596747,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,Policy 0,dikesnet
538,92.0,161.17681421297686,10,0.8313632607797115,222.16029943299787,1.5,0.6494585746909829,112.57179524137013,1.5,0.5245742121561356,236.54042340424255,1.0,0.3895623099807864,166.312941117281,10,0.8238337731531591,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,Policy 0,dikesnet
539,113.0,63.694974764307894,1.0,0.7670307204240328,261.6921011194813,1.0,0.28391790633291636,244.16908746014968,1.0,0.019586380341163685,207.74306929427667,1.5,0.3132934039906632,223.12961763588933,1.5,0.047793777898209516,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579,Policy 0,dikesnet
540,55.0,235.34332612622495,1.0,0.10436855957726232,78.23941653176865,10,0.6742713490398888,68.34429232519766,1.0,0.5066493029053415,292.6987589116008,1.0,0.7008154186209937,268.2421582522869,1.5,0.6199786800419086,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,Policy 0,dikesnet
541,128.0,157.02789030943933,10,0.29553942865703736,310.7144720661848,1.0,0.02035907313513471,100.86241757300358,10,0.045180375915204005,101.80778088627076,1.5,0.9464054729887483,307.441648280192,1.5,0.6759568654646307,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,Policy 0,dikesnet
542,47.0,151.8203334328163,10,0.3033195891147919,100.30013984106368,1.0,0.3578296346083781,187.81271121428853,10,0.22669824335366312,192.69836799020052,1.0,0.18530894802597403,31.51871209881177,1.0,0.2084567506944734,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,Policy 0,dikesnet
543,72.0,54.14727894403718,10,0.036529603250138806,263.9013084100188,1.5,0.5511985370109079,32.72176198480825,10,0.510524643997559,221.96173814237224,1.5,0.5464213733880106,223.5650889922569,1.5,0.39776201578074205,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583,Policy 0,dikesnet
544,53.0,88.8635195681156,1.5,0.12402055266073526,325.4418121791148,1.0,0.7195669671125767,187.7174567278899,1.5,0.2734452380392212,219.72640970013674,1.0,0.866969366797845,287.9045181654608,10,0.9977593356004649,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584,Policy 0,dikesnet
545,116.0,58.713743106121505,1.0,0.2772548300108643,127.89461942201862,10,0.7078554031011118,60.64791558736882,1.5,0.6207915964116814,272.64735231305906,1.0,0.22242524050101076,189.608444833189,10,0.9152437451346989,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585,Policy 0,dikesnet
546,46.0,340.86759629491036,1.5,0.3503435280231102,179.22095564493458,1.0,0.9906590555098838,326.32018718531543,1.0,0.7552922684372391,163.00715341381326,1.0,0.48140191669270344,331.8090765722774,10,0.5192578839333158,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586,Policy 0,dikesnet
547,116.0,242.37087534297387,1.0,0.6692072402292975,162.23367962726226,10,0.4820835814745914,51.664177770596304,10,0.736848713440519,321.12905217169043,1.0,0.6678712692421044,272.8782102246052,1.0,0.774085391363562,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,Policy 0,dikesnet
548,123.0,66.08589523132957,1.0,0.5487517020679953,270.7929159007449,10,0.39831025941460185,150.23319512868255,10,0.7428383592492753,211.41903645981927,1.5,0.0482767813259575,243.66821125877442,10,0.9510555156079417,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588,Policy 0,dikesnet
549,51.0,211.4074596920962,1.0,0.48495477092561307,85.96029457860952,1.5,0.32222277854109427,41.887913565757145,10,0.7988104594138424,46.05865530736847,10,0.7079932901780529,56.21596588335362,10,0.8096994785763685,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,Policy 0,dikesnet
550,132.0,78.90066261311057,1.5,0.7222389891481227,295.7784710265845,10,0.08666094726730124,70.51769768345963,1.0,0.9380861241732434,196.57161279427646,10,0.8596793435642995,78.56090874565636,1.0,0.9098767238851261,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,Policy 0,dikesnet
551,121.0,176.64679141874223,10,0.6192926623912101,238.90622733621154,10,0.4148718095340146,341.61488359677344,1.5,0.2920749984236767,69.97049367399912,10,0.326552385907994,304.6469830138303,1.0,0.40596394558435084,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,Policy 0,dikesnet
552,11.0,95.6060096991234,1.5,0.43692442495809447,248.9987625995716,1.5,0.4024821505952797,170.42139227062788,10,0.4647830701469867,77.66211174032205,1.0,0.5584106303891728,137.7296509951252,1.0,0.686526613361421,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592,Policy 0,dikesnet
553,61.0,31.81486032656254,1.5,0.41612618243038996,282.92323066620884,10,0.07533345793572062,75.02365940762571,1.0,0.4960988305711715,79.62865979320188,1.5,0.3781890370615555,213.48847099734573,10,0.19272314858392126,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593,Policy 0,dikesnet
554,10.0,200.4925040721222,10,0.2858102791108147,234.21649772176806,10,0.6759131827035034,178.0294368214696,1.0,0.8990134680868153,159.27601544030767,1.0,0.033949628408674326,162.05953273924553,10,0.8960252193233248,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594,Policy 0,dikesnet
555,114.0,58.352477709309184,1.0,0.25898256193492425,213.18199113952045,10,0.6136226831497876,98.72411163734401,10,0.053771092338248165,190.7923605946236,1.0,0.7682038925071578,204.2534318746506,1.0,0.4483078535076486,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,Policy 0,dikesnet
